name,city,country_iso,code,lat,longit,alt
Chichen Itza International Airport,Chichen Itza,MX,CZA,20.6413002014,-88.4461975098,102
Bunbury Airport,Bunbury,AU,BUY,-33.378299713134766,115.677001953125,53
Cable Airport,Upland,US,CCB,34.1115989685,-117.68800354,1444
Elkhart Municipal Airport,Elkhart,US,EKI,41.7193984985,-86.00319671630001,778
Jim Hamilton L.B. Owens Airport,Columbia,US,CUB,33.970500946,-80.9952011108,193
Donaldson Field Airport,Greenville,US,GDC,34.758301,-82.376404,955
Hartsville Regional Airport,Hartsville,US,HVS,34.4030990601,-80.11920166019999,364
San Cristobal de las Casas Airport,San Cristobal de las Casas,MX,SZT,16.690299987793,-92.530097961426,7707
Dunnville Airport,Dunnville,CA,DU9,42.8722000122,-79.5958023071,600
Scarlett Martinez International Airport,Rio Hato,PA,RIH,8.375880241394,-80.127899169922,105
Leesburg International Airport,Leesburg,US,LEE,28.82309914,-81.80870056,76
Pouso Alegre Airport,Pouso Alegre,BR,PPY,-22.28919982910156,-45.91910171508789,2904
Brigadeiro Cabral Airport,Divinopolis,BR,DIQ,-20.180700302124,-44.870899200439,2608
Yeysk Airport,Eysk,RU,EIK,46.68,38.21,60
Berdyansk Airport,Berdyansk,UA,ERD,46.81499862670898,36.75809860229492,171
Blimbingsari Airport,Banyuwangi,ID,BWX,-8.31015,114.3401,112
Erenhot Saiwusu International Airport,Erenhot,CN,ERL,43.4225,112.096667,3301
Chino Airport,Chino,US,CNO,33.97470093,-117.637001,650
Hateruma Airport,Taketomi,JP,HTR,24.0589008331,123.805999756,43
Las Brujas Airport,Cayo Santa Maria,CU,BWW,22.6212997437,-79.1472015381,13
Paso Robles Municipal Airport,Paso Robles,US,PRB,35.67290115,-120.6269989,840
Beijing Daxing International Airport,Beijing,CN,PKX,39.509945,116.41092,98
Half Moon Bay Airport,Half Moon Bay,US,HAF,37.5134010315,-122.500999451,66
Hechi Jinchengjiang Airport,Hechi,CN,HCJ,24.805,107.6997,2221
General WM J Fox Airfield,Lancaster,US,WJF,34.74110031,-118.2190018,2351
Coondewanna Airport,Coondewanna,AU,CJF,-22.96669960022,118.81300354004,2300
Guarapari Airport,Guarapari,BR,GUZ,-20.646499633800005,-40.491901397700005,28
Ubatuba Airport,Ubatuba,BR,UBT,-23.44109916687012,-45.07559967041016,13
Borroloola Airport,Borroloola,AU,BOX,-16.075300216674805,136.302001953125,55
Chichester/Goodwood Airport,Goodwood,GB,QUG,50.85940170288086,-0.7591670155525208,98
Jumandy Airport,Tena,EC,TNW,-1.059722,-77.583333,1234
Dongji Aiport,Fuyuan,CN,FYJ,48.199494,134.366447,0
Zulu Inyala Airport,Phinda,ZA,PZL,-27.84939956665039,32.30970001220703,160
Liupanshui Yuezhao Airport,Liupanshui,CN,LPF,26.609417,104.979,0
Kaili Airport,Kaili,CN,KJH,26.972,107.988,3115
Shennongjia Hongping Airport,Shennongjia,CN,HPG,31.626,110.34,8365
Zhangjiakou Ningyuan Airport,Zhangjiakou,CN,ZQZ,40.7386016846,114.930000305,2347
Arxan Yi'ershi Airport,Arxan,CN,YIE,47.3106,119.9117,2925
Hengyang Nanyue Airport,Hengyang,CN,HNY,26.9053,112.627998,0
Hongyuan Airport,Ngawa,CN,AHJ,32.53154,102.35224,11600
Wonsan Kalma International Airport,Wonsan,KP,WOS,39.166801,127.486,7
Magas Airport,Magas,RU,IGT,43.3222999573,45.0125999451,1165
Talladega Municipal Airport,Talladega,US,ASN,33.569900512699995,-86.05090332030001,529
Greenville Downtown Airport,Greenville,US,GMU,34.8479003906,-82.34999847410002,1048
Captain Auguste George Airport,Anegada,VG,NGD,18.72719955444336,-64.32969665527344,9
Troy Municipal Airport at N Kenneth Campbell Field,Troy,US,TOI,31.860399,-86.012101,398
Enterprise Municipal Airport,Enterprise,US,ETS,31.29969978,-85.89990234,361
Efogi Airport,Efogi,PG,EFG,-9.15380555556,147.659805556,3900
Kagi Airport,Kagi,PG,KGW,-9.13591666667,147.669444444,4200
Nadunumu Airport,Nadunumu,PG,NDN,-9.14355555556,147.68425,5100
Bodinumu Airport,Bodinumu,PG,BNM,-9.10777777778,147.666722222,3700
Thomas C Russell Field,Alexander City,US,ALX,32.914699554399995,-85.9629974365,686
Port Keats Airport,Wadeye,AU,PKT,-14.25,129.5290069580078,91
Garden Point Airport,Pirlangimpi,AU,GPN,-11.40250015258789,130.4219970703125,90
Hamad International Airport,Doha,QA,DOH,25.273056,51.608056,13
Fort Mackay / Horizon Airport,Wood Buffalo,CA,HZP,57.3816986084,-111.700996399,916
Brewster Field,Holdredge,US,HDE,40.452099,-99.336502,2313
Pratt Regional Airport,Pratt,US,PTT,37.70159912,-98.74690247,1953
Jim Kelly Field,Lexington,US,LXN,40.7910003662,-99.7772979736,2413
Council Bluffs Municipal Airport,Council Bluffs,US,CBF,41.2592010498,-95.760597229,1253
Kokomo Municipal Airport,Kokomo,US,OKK,40.528198242188,-86.05899810791,830
Galesburg Municipal Airport,Galesburg,US,GBG,40.9379997253,-90.431098938,764
Guymon Municipal Airport,Guymon,US,GUY,36.6851005554,-101.508003235,3123
Independence Municipal Airport,Independence,US,IDP,37.1584014893,-95.7783966064,825
Bay City Municipal Airport,Bay City,US,BBC,28.9733009338,-95.8635025024,45
Cox Field,Paris,US,PRX,33.636600494385,-95.450798034668,547
Coffeyville Municipal Airport,Coffeyville,US,CFV,37.09400177,-95.5718994141,754
Greeley–Weld County Airport,Greeley,US,GXY,40.4374008179,-104.633003235,4697
Oryol Yuzhny Airport,Oakley,US,OEL,52.9347000122,36.0022010803,656
Fremont Municipal Airport,Fremont,US,FET,41.44910049,-96.52020264,1204
La Grande/Union County Airport,La Grande,US,LGD,45.2901992798,-118.007003784,2717
Olsztyn-Mazury Airport,Szczytno-Szymany,PL,SZY,53.481899,20.9377,463
Pocono Mountains Municipal Airport,Mount Pocono,US,MPO,41.137503,-75.378897,1915
Quakertown Airport,Quakertown,US,UKT,40.435199737549,-75.381896972656,526
Banff Airport,Banff,CA,YBA,51.2073404699,-115.541861057,4583
Banning Municipal Airport,Banning,US,BNG,33.9230995178,-116.850997925,2219
Karl Stefan Memorial Airport,Norfolk  Nebraska,US,OFK,41.985500335693,-97.435096740723,1573
Juscelino Kubitscheck Airport,Teofilo Otoni,BR,TFL,-17.89229965209961,-41.51359939575195,1572
Peter O Knight Airport,Tampa,US,TPF,27.915599822998,-82.44930267334,8
Umberto Modiano Airport,Buzios,BR,BZC,-22.770999908447266,-41.96289825439453,10
Itaperuna Airport,Itaperuna,BR,ITP,-21.2192993164,-41.8759002686,410
Resende Airport,Resende,BR,REZ,-22.4785003662,-44.4803009033,1320
Aripuanã Airport,Aripuana,BR,AIR,-10.188278,-59.457273,623
Juruena Airport,Juruena,BR,JRN,-10.305832862854004,-58.489444732666016,525
Juína Airport,Juina,BR,JIA,-11.419444,-58.701668,1083
Vila Rica Airport,Vila Rica,BR,VLP,-9.979443550109863,-51.1422233581543,892
Inácio Luís do Nascimento Airport,Juara,BR,JUA,-11.2966,-57.5495,870
Cáceres Airport,Caceres,BR,CCX,-16.04360008239746,-57.62990188598633,492
Tangará da Serra Airport,Tangara da Serra,BR,TGQ,-14.6619997025,-57.4435005188,1460
Canarana Airport,Canarana,BR,CQA,-13.574443817138672,-52.27055740356445,1314
Vila Bela da Santíssima Trindade Airport,Vila Bela da Santissima Trindade ,BR,MTG,-14.9942,-59.9458,660
Arapiraca Airport,Arapiraca,BR,APQ,-9.775360107421877,-36.62919998168945,886
Cangapara Airport,Floriano,BR,FLB,-6.8463897705078125,-43.07730102539063,689
Picos Airport,Picos,BR,PCS,-7.0620598793029785,-41.52370071411133,1050
Montauk Airport,Montauk,US,MTP,41.0765,-71.920797,6
Porter County Municipal Airport,Valparaiso IN,US,VPZ,41.45399857,-87.00710297,770
Dharavandhoo Airport,DHARAVANDHOO,MV,DRV,5.1561,73.1302,6
Saumlaki/Olilit Airport,Saumlaki,ID,SXK,-7.9886097908,131.305999756,218
Cerro Largo International Airport,Melo,UY,MLZ,-32.33789825439453,-54.21670150756836,364
Tydeo Larre Borges Airport,Paysandu,UY,PDU,-32.36330032348633,-58.0619010925293,138
Artigas International Airport,Artigas ,UY,ATI,-30.40069961547852,-56.50790023803711,410
Horsham Airport,Horsham,AU,HSM,-36.669700622558594,142.17300415039062,445
Swan Hill Airport,Swan Hill,AU,SWH,-35.37580108642578,143.5330047607422,234
Turtle Island Seaplane Base,Turtle Island,FJ,TTL,-16.966,177.368,0
Dewadaru - Kemujan Island,Karimunjawa,ID,KWB,-5.80091,110.47838,35
Attopeu Airport,Attopeu,LA,AOU,14.814715357,106.821699142,344
São Miguel do Oeste Airport,Sao Miguel do Oeste,BR,SQX,-26.78160095214844,-53.50350189208984,2180
Mason County Airport,Ludington,US,LDM,43.96250153,-86.40789795,646
Reid-Hillview Airport of Santa Clara County,San Jose,US,RHV,37.332901001,-121.819000244,135
Sohar Airport,Sohar,OM,OHS,24.38604,56.62541,20
Kadanwari Airport,Kadanwari,PK,KCF,27.1667003632,69.31670379639999,248
Sawan Airport,Sindh,PK,RZS,26.9662,68.878098,160
Thimarafushi Airport,Thimarafushi,MV,TMF,2.211,73.1533,6
Ifuru Airport,Ifuru,MV,IFU,5.7083,73.025,20
Kaintiba Airport,Kieta,PG,KZF,-7.50025,146.033833333,2050
Ordu Giresun Airport,Ordu-Giresun,TR,OGU,40.966047,38.080994,11
Hakkari Yüksekova Airport,Hakkari,TR,YKO,37.5497,44.2381,6400
Bathpalathang Airport,Jakar,BT,BUT,27.5622,90.7471,8485
Sultan Bantilan Airport,Toli-Toli,ID,TLI,1.123428,120.793658,40
Tarko-Sale Airport,Tarko-Sale,RU,TQL,64.9308013916,77.81809997559999,82
Jinchuan Airport,Jinchuan,CN,JIC,38.5422222222,102.348333333,4740
Alashankou Bole (Bortala) airport,Bole,CN,BPL,44.895,82.3,1253
Fuyun Koktokay Airport,Fuyun,CN,FYN,46.804169,89.512006,3081
Achinsk Airport,Achinsk,RU,ACS,56.2682991027832,90.57080078125,1033
Linfen Qiaoli Airport,LINFEN,CN,LFQ,36.132629,111.641236,1483
Hinton/Jasper-Hinton Airport,Hinton,CA,YJP,53.3191986084,-117.752998352,4006
Watsonville Municipal Airport,Watsonville,US,WVI,36.9356994629,-121.790000916,163
Gelephu Airport,Gelephu,BT,GLU,26.88456,90.46412,980
Hollister Municipal Airport,Hollister,US,HLI,36.8932991028,-121.410003662,230
Dulkaninna Airport,Dulkaninna,AU,DLK,-29.0132999420166,138.4810028076172,0
Opapimiskan Lake Airport,Musselwhite Mine,CA,YBS,52.6067008972,-90.3768997192,1023
Rizhao Shanzihe Airport,Rizhao,CN,RIZ,35.405033,119.324403,121
Shaxian Airport,Sanming,CN,SQJ,26.4263,117.8336,830
Taroom Airport,Taroom,AU,XTO,-25.801700592041016,149.89999389648438,240
Squamish Airport,Squamish,CA,YSE,49.7817001343,-123.162002563,171
La Grande-4 Airport,La Grande-4,CA,YAH,53.754699707,-73.6753005981,1005
Alert Bay Airport,Alert Bay,CA,YAL,50.58219909667969,-126.91600036621094,240
Centralia / James T. Field Memorial Aerodrome,Centralia,CA,YCE,43.285599,-81.508301,824
Chetwynd Airport,Chetwynd,CA,YCQ,55.687198638916016,-121.6269989013672,2000
Ross River Airport,Ross River,CA,XRR,61.9706001282,-132.42300415,2314
Dolbeau St Felicien Airport,Dolbeau-St-Félicien,CA,YDO,48.778499603271,-72.375,372
Amos/Magny Airport,Amos,CA,YEY,48.563903,-78.249702,1068
Hope Airport,Hope,CA,YHE,49.3683013916,-121.498001099,128
Haines Junction Airport,Haines Junction,CA,YHT,60.78919982910156,-137.54600524902344,2150
Digby / Annapolis Regional Airport,Digby,CA,YDG,44.5458450365,-65.7854247093,499
Fort Liard Airport,Fort Liard,CA,YJF,60.2358016968,-123.46900177,708
Key Lake Airport,Key Lake,CA,YKJ,57.25609970092773,-105.61799621582033,1679
Leaf Rapids Airport,Leaf Rapids,CA,YLR,56.513301849365234,-99.98529815673828,959
Matane Airport,Matane,CA,YME,48.85689926147461,-67.45330047607422,102
Charlevoix Airport,Charlevoix,CA,YML,47.59749984741211,-70.2238998413086,977
Owen Sound / Billy Bishop Regional Airport,Owen Sound,CA,YOS,44.5903015137,-80.8375015259,1007
Port Hawkesbury Airport,Port Hawkesbury,CA,YPS,45.6567001343,-61.3680992126,377
St Thomas Municipal Airport,St Thomas,CA,YQS,42.77000045776367,-81.11080169677734,778
Ottawa / Rockcliffe Airport,Ottawa,CA,YRO,45.4603004456,-75.64610290530001,188
Smiths Falls-Montague (Russ Beach) Airport,Smiths Falls,CA,YSH,44.94580078125,-75.94059753417969,416
St Leonard Airport,St Leonard,CA,YSL,47.157501220703125,-67.83470153808594,793
Vernon Airport,Vernon,CA,YVE,50.24810028076172,-119.33100128173828,1140
Beaver Creek Airport,Beaver Creek,CA,YXQ,62.410301208496094,-140.86700439453125,2131
Shuswap Regional Airport,Salmon Arm,CA,YSN,50.682802,-119.228996,1751
Kelsey Airport,Kelsey,CA,KES,56.0374984741,-96.5096969604,600
Pukatawagan Airport,Pukatawagan,CA,XPK,55.7491989136,-101.26599884,958
Grand Forks Airport,Grand Forks,CA,ZGF,49.01559829711914,-118.43099975585938,1720
Jenpeg Airport,Jenpeg,CA,ZJG,54.51890182495117,-98.0460968017578,729
Thicket Portage Airport,Thicket Portage,CA,YTD,55.31890106201172,-97.70780181884766,678
Pikwitonei Airport,Pikwitonei,CA,PIW,55.58890151977539,-97.16419982910156,630
Poplar River Airport,Poplar River,CA,XPP,52.9965258788,-97.2741937637,728
Pincher Creek Airport,Pincher Creek,CA,WPC,49.520599365200006,-113.997001648,3903
Stewart Airport,Stewart,CA,ZST,55.935410448,-129.982434511,24
Ignace Municipal Airport,Ignace,CA,ZUC,49.4296989440918,-91.7177963256836,1435
Neubrandenburg Airport,Neubrandenburg,DE,FNB,53.6022,13.306,228
RAF Kinloss,Kinloss,GB,FSS,57.6493988037,-3.56064009666,22
Biała Podlaska Airfield,Biała Podlaska,PL,BXP,52.00078,23.1325278,485
Daugavpils Intrenational Airport,Daugavpils,LV,DGP,55.9447212219,26.6650009155,398
Lime Acres Finsch Mine Airport,Lime Acres,ZA,LMR,-28.36009979248047,23.43910026550293,4900
Sua Pan Airport,Sowa,BW,SXN,-20.5534,26.115801,2985
Sumbe Airport,Sumbe,AO,NDD,-11.16790008544922,13.84749984741211,36
Mangochi Airport,Mangochi,MW,MAI,-14.482999801635742,35.266998291015625,1580
Arandis Airport,Arandis,,ADI,-22.46220016479492,14.979999542236328,1905
Merowe New Airport,Merowe,SD,MWE,18.4433333333,31.8433333333,897
St Louis Regional Airport,Alton/St Louis,US,ALN,38.89030075069999,-90.0459976196,544
Chandler Field,Alexandria,US,AXN,45.8662986755,-95.3946990967,1425
Columbus Municipal Airport,Columbus,US,CLU,39.2619018555,-85.8963012695,656
Curtis Field,Brady,US,BBD,31.1793003082,-99.3238983154,1827
Eastern Sierra Regional Airport,Bishop,US,BIH,37.3731002808,-118.363998413,4124
Baker City Municipal Airport,Baker City,US,BKE,44.8372993469,-117.808998108,3373
Miley Memorial Field,Big Piney,US,BPI,42.58509827,-110.1110001,6990
Ozark Regional Airport,Mountain Home,US,WMH,36.3689002991,-92.4704971313,928
W K Kellogg Airport,Battle Creek,US,BTL,42.3073005676,-85.2515029907,952
Burley Municipal Airport,Burley,US,BYI,42.5425987244,-113.772003174,4150
Northeast Iowa Regional Airport,Charles City,US,CCY,43.0726013184,-92.6108016968,1125
Chanute Martin Johnson Airport,Chanute,US,CNU,37.668800354,-95.4850997925,1002
Jacksonville Executive at Craig Airport,Jacksonville,US,CRG,30.3362998962,-81.51439666750001,41
Crossville Memorial Whitson Field,Crossville,US,CSV,35.9513015747,-85.08499908450001,1881
Davison Army Air Field,Fort Belvoir,US,DAA,38.715000152600005,-77.1809997559,73
Barstow Daggett Airport,Daggett,US,DAG,34.85369873,-116.7870026,1930
Deming Municipal Airport,Deming,US,DMN,32.262298584,-107.721000671,4314
Desert Rock Airport,Mercury,US,DRA,36.6194,-116.032997,3314
Needles Airport,Needles,US,EED,34.7663002014,-114.623001099,983
Duke Field,Crestview,US,EGI,30.65040016,-86.52290344,191
Murray Field,Eureka,US,EKA,40.8033981323,-124.112998962,7
Sawyer County Airport,Hayward,US,HYR,46.025199890100005,-91.44429779050002,1216
Kimble County Airport,Junction,US,JCT,30.5112991333,-99.7634963989,1749
Derby Field,Lovelock,US,LOL,40.0663986206,-118.565002441,3904
Mobridge Municipal Airport,Mobridge,US,MBG,45.54650116,-100.4079971,1716
Mc Comb/Pike County Airport/John E Lewis Field,Mc Comb,US,MCB,31.17849922,-90.47190094,413
Southern Illinois Airport,Carbondale/Murphysboro,US,MDH,37.778099060058594,-89.25199890136719,411
Mc Entire Joint National Guard Base,Eastover,US,MMT,33.92079926,-80.80130005,254
Brunswick Executive Airport,Brunswick,US,NHZ,43.89220047,-69.93859863,72
Naval Station Mayport (Admiral David L. Mcdonald Field),Mayport,US,NRB,30.39109993,-81.42469788,15
Orangeburg Municipal Airport,Orangeburg,US,OGB,33.456798553467,-80.859497070312,195
Ottumwa Regional Airport,Ottumwa,US,OTM,41.10660172,-92.44789886,845
Cairns AAF (Fort Rucker) Air Field,Fort Rucker/Ozark,US,OZR,31.27569962,-85.71340179,301
Ralph Wenz Field,Pinedale,US,PWY,42.79550171,-109.8069992,7102
Dutchess County Airport,Poughkeepsie,US,POU,41.6265983581543,-73.88420104980469,165
Russell Municipal Airport,Russell,US,RSL,38.872100830078,-98.811798095703,1862
Redwood Falls Municipal Airport,Redwood Falls,US,RWF,44.54719925,-95.08229828,1024
Salinas Municipal Airport,Salinas,US,SNS,36.662799835205,-121.60600280762,85
Tonopah Airport,Tonopah,US,TPH,38.06019974,-117.086998,5430
Ukiah Municipal Airport,Ukiah,US,UKI,39.125999450684,-123.20099639893,614
University Oxford Airport,Oxford,US,UOX,34.384300231934,-89.536796569824,452
Huntsville Regional Airport,Huntsville,US,HTV,30.7469005585,-95.5871963501,363
Miller Field,Valentine,US,VTN,42.85779953,-100.5479965,2596
Winnemucca Municipal Airport,Winnemucca,US,WMC,40.8965988159,-117.805999756,4308
West Woodward Airport,Woodward,US,WWR,36.438,-99.5226667,2189
Zanesville Municipal Airport,Zanesville,US,ZZV,39.9444007874,-81.89209747310001,900
Cuatro Vientos Airport,Madrid,ES,ECV,40.370701,-3.78514,2269
Castellón-Costa Azahar Airport,Castellón de la Plana,ES,CDT,40.213889,0.073333,1145
Teruel Airport,Teruel,ES,TEV,40.403,-1.2183,3380
Sarzana-Luni Air Base,Sarzana (SP),IT,QLP,44.088001,9.98795,45
Batajnica Air Base,Batajnica,RS,BJY,44.935299,20.2575,265
Rubelsanto Airport,Rubelsanto,GT,RUV,15.991999626159668,-90.44529724121094,426
Coronel Enrique Soto Cano Air Base,Comayagua,HN,XPL,14.3824,-87.621201,2061
Upala Airport,Upala,CR,UPL,10.8922,-85.016197,184
San Nicolas De Bari Airport,San Nicolás,CU,QSN,22.75609970092773,-81.9208984375,49
San Julian Air Base,Pinar Del Rio,CU,SNJ,22.09530067443848,-84.1520004272461,98
King Salman Abdulaziz Airport,,SA,DWD,24.4499,44.121201,3026
King Khaled Air Base,,SA,KMX,18.29730033874512,42.80350112915039,6778
Riyadh Air Base,Riyadh,SA,XXN,24.709800720214844,46.72520065307617,2082
Jam Airport,Kangan,IR,KNR,27.820499420166016,52.35219955444336,2173
Payam International Airport,Karaj,IR,PYK,35.776100158691,50.826698303223,4170
Ahmed Al Jaber Air Base,Ahmed Al Jaber AB,KW,XIJ,28.9347991943,47.7919006348,409
Minhas Air Base,Kamra,PK,ATG,33.8690986633,72.4009017944,1023
Mushaf Air Base,Sargodha,PK,SGI,32.04859924316406,72.66500091552734,614
Qayyarah West Airport,Qayyarah,IQ,RQW,35.76720047,43.1250991821,749
Nenana Municipal Airport,Nenana,US,ENN,64.54730224609375,-149.07400512695312,362
Wasilla Airport,Wasilla,US,WWA,61.5717010498,-149.539993286,354
Iwakuni Marine Corps Air Station,Iwakuni,JP,IWK,34.143902,132.235992,7
Ie Jima Airport,Ie,JP,IEJ,26.7220001221,127.785003662,246
Allah Valley Airport,Surallah,PH,AAV,6.366819858551025,124.7509994506836,659
Bislig Airport,,PH,BPH,8.19594955444336,126.3219985961914,12
Mati National Airport,,PH,MXI,6.949091,126.27368,156
Chafei Amsei Airport,Barretos,BR,BAT,-20.584499359131,-48.594100952148,1898
Base de Aviação de Taubaté Airport,Taubaté,BR,QHP,-23.04010009765625,-45.51599884033203,1908
Barriles Airport,Tocopilla,CL,TOQ,-22.14109992980957,-70.06289672851562,3475
Chañaral Airport,Chañaral,CL,CNR,-26.332500457763672,-70.6072998046875,97
Panguilemo Airport,Talca,CL,TLX,-35.37779998779297,-71.60169982910156,371
Victoria Airport,Victoria,CL,ZIC,-38.245601654052734,-72.34860229492188,1148
Las Breas Airport,Taltal,CL,TTC,-25.56430053710937,-70.37590026855469,2580
Gomez Nino Apiay Air Base,Apiay,CO,API,4.07607,-73.5627,1207
Coveñas Airport,Coveñas,CO,CVE,9.40092,-75.6913,31
German Olano Air Base,La Dorada,CO,PAL,5.48361,-74.6574,566
Paz De Ariporo Airport,Paz De Ariporo,CO,PZA,5.87615,-71.8866,900
Tres Esquinas Air Base,Tres Esquinas,CO,TQS,0.7459,-75.234,585
Juan Simons Vela Airport,Rioja,PE,RIJ,-6.067860126495361,-77.16000366210938,2707
Shumba Airport,Jaén,PE,JAE,-5.59248,-78.774002,2477
Vilyuisk Airport,Vilyuisk,RU,VYI,63.75666809082,121.69333648682,361
Belaya Gora Airport,,RU,BGN,68.556602,146.231506,118
Maygatka Airport.,Sovetskaya Gavan,RU,GVN,48.9269981384,140.033996582,768
Nikolayevsk-na-Amure Airport,Nikolayevsk-na-Amure Airport,RU,NLI,53.154999,140.649994,170
Volgodonsk Airport,,RU,VLK,47.68209838867188,42.07279968261719,276
Inta Airport,Inta,RU,INA,66.0548324584961,60.11032104492188,184
Zhigansk Airport,Zhigansk,RU,ZIX,66.7965011597,123.361000061,292
Ratnagiri Airport,,IN,RTC,17.013599,73.327797,305
Hingurakgoda Air Force Base,Polonnaruwa Town,LK,HIM,8.04981,80.9814,170
Kazi Nazrul Islam Airport,Durgapur,IN,RDP,23.6225,87.243,300
Sri Sathya Sai Airport,Puttaparthi,IN,PUT,14.1492996216,77.7910995483,1558
Smolensk North Airport,Smolensk,RU,LNX,54.824,32.025,820
Alpha Airport,Alpha,AU,ABH,-23.646099,146.584,1255
Ararat Airport,,AU,ARY,-37.30939865112305,142.98899841308594,1008
Benalla Airport,,AU,BLN,-36.55189895629883,146.0070037841797,569
Balranald Airport,,AU,BZD,-34.62360000610352,143.5780029296875,210
Brewarrina Airport,,AU,BWQ,-29.973899841308597,146.81700134277344,414
